tifinagh,latin,arabe,recorded,default_audio
ⵛⴰⵏ ⵜⵉⴽⴽⴰⵍ ⵍⴰ ⵉⵜⵜⴰⵔⵉ ⵜⵓⵣⵉⵏⵜ ⵉ ⵢⵉⵎⵎⴰⵙ.,tmz_sentence_1624,,false,common_voice_zgh_40378270.mp3
ⵢⵓⴼ ⵉ ⵢⴰⵏ ⵉⵖ ⴷ ⵓⵔ ⵉⵙⵙⴰⴽ ⴰⴳⴰⵔ ⵉ ⵢⵉⵅⴼ ⵏⵏⵙ.,tmz_sentence_1625,,false,common_voice_zgh_40378271.mp3
ⵎⵔ ⵢⵓⴼⵉ ⵓⵎⵊⵊⵓⴹ ⵎⵊⵊⴹⵏ ⴰⴽⴽⵯ ⵎⴷⴷⵏ,tmz_sentence_1626,,false,common_voice_zgh_40378272.mp3
ⵜⵓⵎ ⵓⵔ ⴽ ⵉⵅⵙ ⵛⴰ.,tmz_sentence_1627,,false,common_voice_zgh_40378294.mp3
ⵏⴳⴰ ⵏⵏ ⵓⴽⴰⵏ ⵢⴰⵜ ⵜⴱⵔⵣⵣⵓⵢⵜ ⵏ ⵜⴼⵉⵢⵢⵉ.,tmz_sentence_1628,,false,common_voice_zgh_40378300.mp3
ⴰⵢⵜ ⵓⵅⴰⵎ ⵏ ⵓⵥⵔⵡⴰⵍ ⴷ ⵜⵥⵔⵡⴰⵍⵜ ⴳⴰⵏ ⵜⴰⵎ.,tmz_sentence_1629,,false,common_voice_zgh_40382431.mp3
ⵎⴰ ⵜⴼⵓⴷⴷ?,tmz_sentence_1630,,false,common_voice_zgh_40382433.mp3
ⵉⵎⵙⴰⵡⴰⵍ ⵢⵉⴷⵙ ⵅⴼ ⵓⵖⴰⵡⴰⵙ.,tmz_sentence_1631,,false,common_voice_zgh_40382434.mp3
ⵎⴰⵢⵎⵎⵉ ⵜⴹⵚⵚⴷ?,tmz_sentence_1632,,false,common_voice_zgh_40404252.mp3
ⵢⵓⵔⵓ ⴳⵯⵎⴰ ⵢⴰⵏ ⵓⵔⴱⴰ ⵉⵙⵙⴰⵖ ⴰⵙ ⴰⴽⵙⵉⵍ.,tmz_sentence_1633,,false,common_voice_zgh_40404253.mp3
ⵙⵓⵍ ⵓⴽⴰⵏ ⵉⵙⵡⵓⵔⵉ ⵙⴰⵎⵉ ⴳ ⵜⵙⵉⵔⵎⵜ ⴰⵏⵏ.,tmz_sentence_1634,,false,common_voice_zgh_40404255.mp3
ⵉⴽⵯⵔⴰ ⴼⴰⴹⵉⵍ ⵢⴰⵏ ⵓⵃⴰⵏⵓ ⴳ ⵓⵙⵏⵙⵓ.,tmz_sentence_1635,,false,common_voice_zgh_40404259.mp3
ⵎⴰⵏⴰⴳⵓ ⴰⴷ ⴷ ⵜⴽⴽⵔⴷ?,tmz_sentence_1636,,false,common_voice_zgh_40404263.mp3
ⵉⴳⵉⵜⵏ ⴰⴷ ⵉⵜⵜⵚⴽⵓⵏ ⵓⵔ ⴷ ⴰⵡⴰⵍ.,tmz_sentence_1637,,false,common_voice_zgh_40404265.mp3
ⵢⴰⵍⵍⴰⵀ ⵙⵖⵉⵖ ⵎⴰⵢⴰⴷ.,tmz_sentence_1638,,false,common_voice_zgh_40404266.mp3
ⵉⵙ ⵉⵍⵍⴰ ⴽⵔⴰ ⵏ ⵢⴰⵏ ⵎⴰⴷ ⵉⵢⵉ ⵉⵜⵜⴰⵡⵙⵏ?,tmz_sentence_1639,,false,common_voice_zgh_40440419.mp3
ⵓⵔ ⵙⵙⵉⵏⵖ ⵎⴰ ⴰⴷ ⵉⵢⵉ ⵢⵓⴽⵔⵏ ⴰⵣⵍⴰⵍⴰⵎ ⵉⵏⵓ.,tmz_sentence_1640,,false,common_voice_zgh_40440420.mp3
ⴰⵛⴽⵓ ⵉⵎⵢⴰⵔ ⴰ ⵉⵜⵜⵥⵥⵍ ⵜⴰⵎⴰ ⵏⵏⵙⵏ,tmz_sentence_1641,,false,common_voice_zgh_40440421.mp3
ⵖⵓⵔⵉ ⵉⵎⵉⴷⵉⵡⴰⵏ ⴳ ⵎⵛⵜⴰ ⵏ ⵜⵎⵉⵣⴰⵔ.,tmz_sentence_1642,,false,common_voice_zgh_40440422.mp3
ⵎⵉⵏ ⵉⵄⵏⴰ ⵉⵙⵡⵉ ⵏⵏⵛ ⴰⴷⵜⵜⴰⵏ?,tmz_sentence_1643,,false,common_voice_zgh_40440423.mp3
ⵜⵙⵙⵕⵎⵉ ⴽ ⵜⵓⴷⵔⵜ?,tmz_sentence_1644,,false,common_voice_zgh_40440439.mp3
ⵓⵔ ⴰⴽⴽⵯ ⵉⵥⵕⵉ ⴰⵎⵙⴱⵔⵉⴷ ⵍⵍⵉ.,tmz_sentence_1645,,false,common_voice_zgh_40440440.mp3
ⴰⵙⵉⵏⴰⴳ ⴰⵏⴰⴼⵍⵍⴰ ⵏ ⵜⵏⴱⴹⴰⵢⵜ.,tmz_sentence_1646,,false,common_voice_zgh_40440445.mp3
ⵉⵔⵡⴰⵙ ⵉⵙ ⵜⵍⴽⵎ ⵜⵉⵣⵉ ⵎⴰ ⵖ ⴰⵔ ⴰⵇⵇⵔⴰⵖ ⵉ ⵓⵎⵙⴳⵏⴰⴼ.,tmz_sentence_1647,,false,common_voice_zgh_40440448.mp3
ⵉⴹⵓⵕⴹⵕ ⴳ ⵢⴰⵏ ⵓⵎⵣⵣⵓⵖ.,tmz_sentence_1648,,false,common_voice_zgh_40440454.mp3
ⴰⴷ ⵓⵔ ⵜⴻⵜⵜⵓⴷ ⴰⴷ ⵜⴰⵣⵏⴷ ⵜⴰⴱⵔⴰⵜ ⵍⵍⵉ ⵄⴰⴼⴰⴽ.,tmz_sentence_1649,,false,common_voice_zgh_40440455.mp3
ⵜⵙⴱⴱⵓⵏⵣ ⵜⵜ.,tmz_sentence_1650,,false,common_voice_zgh_40440456.mp3
ⵉⵣⵣⵏⵣⴰ ⵜⵓⵎ ⵜⵉⴳⵎⵎⵉ ⵏⵏⵙ.,tmz_sentence_1651,,false,common_voice_zgh_40440457.mp3
ⴰⴼⵓⵍⴽⵉ ⵓⵔ ⵉⵍⵍⵉ ⵎⴰⴷ ⵜ ⵢⵓⴼⵏ.,tmz_sentence_1652,,false,common_voice_zgh_40440458.mp3
ⵓⵙⵔⵖ ⵜⵏⵜ.,tmz_sentence_1653,,false,common_voice_zgh_40440474.mp3
ⵓⵔ ⴰⴷ ⵏⵏ ⵜⴰⵎⴷ ⴰⵢⵍⵍⵉ ⵙ ⵉⵢⵉ ⵉⵏⵏⴰ ⵜⵓⵎ!,tmz_sentence_1654,,false,common_voice_zgh_40440476.mp3
ⵉⵙ ⵜⴻⵜⵜⵢⴰⵡⵙⵙⴰⵏ ⵜⴳⵓⵔⵉ ⴰⴷ ⴳ ⵜⵏⵜⴰⵍⴰ ⵏⵏⵎ?,tmz_sentence_1655,,false,common_voice_zgh_40440478.mp3
ⵉⵙ ⵜⵖⵉⵢⵜ ⴰⴷ ⵉⵢⵉ ⵜⵡⴰⵙⴷ?,tmz_sentence_1656,,false,common_voice_zgh_40593174.mp3
ⵓⵔ ⵅⴰ ⵉⵜⵜⵓⵏⵇⵇⴰⵔ ⵅⴰⵙ ⵜⴰⵔⵉⴽⵜ ⵉⵄⵣⵣⵉⵏ,tmz_sentence_1657,,false,common_voice_zgh_40593176.mp3
ⵢⴰⴹⵓ ⴷ ⴷⵉ ⵜⵙⵏⴱⴹⴰⵢⵜ.,tmz_sentence_1658,,false,common_voice_zgh_40593178.mp3
ⵜⴳⴰ ⴱⴰⵀⵔⴰ ⴽⴰⵜⵉ ⵜⵉⵎⵉⵖⵉⵙⵜ ⴼ ⵇⵇⴰⵃ ⵏ ⵉⵎⵣⵔⴰⵡⵏ ⴳ ⵜⵎⵖⵔⵉⵜ ⵏⵏⵖ.,tmz_sentence_1659,,false,common_voice_zgh_40593181.mp3
ⵢⵓⵜ ⵙⴰⵎⵉ ⵍⴰⵢⵍⴰ ⵙ ⵓⴱⴰ.,tmz_sentence_1660,,false,common_voice_zgh_40593212.mp3
"ⵊⵊⵉⵊⵉ ⵎⵓⵛⵛ ⵉ ⵓⴳⴰⴷⵉⵔ, ⵉⴳ ⵉⵣⵎ",tmz_sentence_1661,,false,common_voice_zgh_40593213.mp3
Iⵉⵙⵙⵏⵥⴰ ⵙⵓⵍ ⵙⴰⵎⵉ ⵍⴰⵢⵍⴰ ⴼⴰⴷ ⴰⴷ ⴰⵙ ⴷ ⵜⴰⵡⵉ ⴰⴼⵔⴷⵉ.,tmz_sentence_1662,,false,common_voice_zgh_40593215.mp3
ⵢⵓⴹⴰ ⴷ ⵙ ⵜⵜⵥⵓⵕⵉ.,tmz_sentence_1663,,false,common_voice_zgh_40593216.mp3
"ⵉⵏⵏⴰ ⴰⵙ:"" ⴱⵔⵔⴽ ⵙⴽⴽⵓⵙ ⵄⴰⴼⴰ ⴽ "".",tmz_sentence_1664,,false,common_voice_zgh_40593236.mp3
ⵜⵎⵇⵇⵓⵔ ⵜⴰⴷⴷⴰⵔⵜ ⴰⵏⵏ.,tmz_sentence_1665,,false,common_voice_zgh_40593237.mp3
ⵎⵙⴰⵙⴰⵏ ⴼ ⴰⴷ ⴷ ⴰⵛⴽⵏ.,tmz_sentence_1666,,false,common_voice_zgh_40593239.mp3
ⴼⴽ,tmz_sentence_1667,,false,common_voice_zgh_40593240.mp3
ⴰⴷ ⴰⴽⴽⵯ ⵙⵉⵖ ⵓⵔ ⵜⵉⴽⵚⵓⴹⴷ.,tmz_sentence_1668,,false,common_voice_zgh_40593248.mp3
"ⵎⵔ ⴷⴰ ⵉⴽⵔⵔⵣ ⵉⴳⴷⵉ, ⵓⵔ ⴷⴰ ⵉⵜⵜⵙⵜⵜⴰ ⵉⵍⴰⵎⵎⵏ",tmz_sentence_1669,,false,common_voice_zgh_40593249.mp3
ⵉⵙⵙⴼⴽ ⴰⴷ ⵜⵇⵇⵍⴷ ⴰⵢⵢⵓⵔ ⵙ ⵉⴷⵔⵓⵙ.,tmz_sentence_1670,,false,common_voice_zgh_40593250.mp3
ⴰⵔ ⵉⵙⵙⴰ ⵜⵓⵎ ⴷ ⵎⴰⵔⵉ.,tmz_sentence_1671,,false,common_voice_zgh_40593256.mp3
ⵉⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵙⴰⵎⵉ ⵍⴰ ⵜⵜ ⵉⵜⵜⴰⵡⵉ ⵖⴰⵙ ⴳ ⵉⵙⴽⴽⵉⵏ ⵏⵏⵙ.,tmz_sentence_1672,,false,common_voice_zgh_40593257.mp3
ⵉⵙ ⵓⴼⵉⵖ ⴰⴷ ⴼⴼⵉⵖ ⴰⵎⴰⵏ ⴰⴷ ⵖⵉⴷ?,tmz_sentence_1673,,false,common_voice_zgh_40593258.mp3
ⵜⴼⵍ ⵍⴰⵢⵍⴰ ⵜⵉⵙⵓⵔⴰ ⵏⵏⵙ ⴷ ⵜⵜⵉⵍⵉⴼⵓⵏ ⵏⵏⵙ ⴳ ⵜⵀⵉⵔⵉⵜ ⵏⵏⵙ.,tmz_sentence_1674,,false,common_voice_zgh_40593259.mp3
ⴰⵡⴰ ⵉⵍⵍⴰ ⵓⵙⵍⵎ ⴰⵙⵙ ⴰ ⴰ ⵖⴰⵔ ⵜⴰⵎⴰⵅⵉⵔⵜ.,tmz_sentence_1675,,false,common_voice_zgh_40593265.mp3
ⴰⵛⴽⵉ ⴷ ⴷⵖⵢⴰ.,tmz_sentence_1676,,false,common_voice_zgh_40593267.mp3
ⵜⵓⴳⵜ ⵏ ⵓⵚⵎⵎⵉⴹ ⴰⴷ ⴷ ⵢⵉⵡⵉⵏ ⵉ ⵜⵎⴷⴰ ⵍⵍⵉⵖ ⵜⴳⵔⵙ.,tmz_sentence_1677,,false,common_voice_zgh_40593270.mp3
ⵉⵙ ⴰⵙ ⵜⵓⴷⵉⵜ ⴰⴷ ⵉⵢⵉ ⴷ ⵜⴳⵜ ⴰⴼⵓⵙ.,tmz_sentence_1678,,false,common_voice_zgh_40593273.mp3
ⵖⵔⵔⵉⵖ ⴰⵢⵍⵍⵉⵖ ⵓⵎⵥⵖ ⵜⵓⵔⴰⴳⵜ ⴳ ⵜⵣⵔⴰⵡⵉⵏ ⵜⵉⵎⴰⵣⵉⵖⵉⵏ.,tmz_sentence_1679,,false,common_voice_zgh_40593324.mp3
ⵡⴰⵢⵏⵏⵉ ⵉⵎⵎⵉⵎ ⵓⵜⵜⵛⵉ.,tmz_sentence_1680,,false,common_voice_zgh_40593325.mp3
ⵉⵎⵎⵓⵜ ⵜⵓⵎ ⵓⵔ ⵄⴰⴷ ⴷ ⵉⵍⵓⵍ ⵎⵎⵉⵙ.,tmz_sentence_1681,,false,common_voice_zgh_40593326.mp3
???? ????? ?,tmz_sentence_1682,,false,common_voice_zgh_40593328.mp3
ⵉⵣⵣⵉⵡⵣ ⴰⵖ.,tmz_sentence_1683,,false,common_voice_zgh_40593347.mp3
ⴱⴰⴱⴰ ⵏⴽⴽⵉ ⴰⵏⵙⵔⴰⵎ ⴰⵢⴷ ⵉⴳⴰ.,tmz_sentence_1684,,false,common_voice_zgh_40593348.mp3
ⵎⴰ ⵣⵎⵔⵖ ⴰⴷ ⴽⵔⵓⵖ ⴰⵎⵓⵔⴰⵔ ⵏⵏⵛ ⵏ ⵜⵜⵉⵏⵉⵙ ⵉ ⵡⴰⵙⵙⴼ?,tmz_sentence_1685,,false,common_voice_zgh_40593353.mp3
ⵏⵖⵉⵢ ⴰⴷ ⵏⵙⵜⵉ ⴰⵢⴰ ⵏ ⵡⴰⵎⵎⴰⴽⵏ ⵖⵉⴼ ⴽⵔⴰⴹ.,tmz_sentence_1686,,false,common_voice_zgh_40593356.mp3
ⵉⵙⵍⵍⴰ ⵙⴰⵎⵉ ⵉ ⵓⵙⵓⵙⵔ ⵉⵙⵍⵍ ⵉ ⵓⵎⵙⵍⵉ ⵏ ⵢⴰⵏ ⵓⵔⴳⴰⵣ ⴳ ⴹⴰⵕⴰⵜ.,tmz_sentence_1687,,false,common_voice_zgh_40593384.mp3
ⵀⴰ ⴷ ⵜⴰⵏⴼⵓⵍⵜ ⵉⵏⵉ ⵏ ⵓⴷⵡⴰⵍ.,tmz_sentence_1688,,false,common_voice_zgh_40593385.mp3
ⵔⴰⴷ ⴽⵯⵏⵜ ⵜⵉⴳⵕⵉⵥ ⴼ ⴰⵢⵍⵍⵉ ⵜⵙⴽⵔⵎⵜ.,tmz_sentence_1689,,false,common_voice_zgh_40593386.mp3
ⵉⵜⵜⵡⴰⴳⴷⵍ ⵡⴰⴷⴰⴼ ⵖⵔ ⵓⴼⵜⴰⵙ.,tmz_sentence_1690,,false,common_voice_zgh_40593558.mp3
ⵏⴽⴽ ⴰⵢⴷ ⵉⴳⴰⵏ ⴰⵎⵏⵀⴰⵍ ⵏ ⵜⵣⵣⵔⴰⵢⵜ ⴰⴷ.,tmz_sentence_1691,,false,common_voice_zgh_40593561.mp3
ⵜⵙⵎⵓⵏ ⵉⴷⵙⵏⵜ ⵜⴰⴷⴰⴱⵓⵣⵜ ⵏ ⵡⵓⵛⵛⵏ ⴳ ⵉⵍⵍⴰ ⵡⴰⵇⵇⴰⵢ ⵏ ⵉⴽⵉⴽⵔ.,tmz_sentence_1692,,false,common_voice_zgh_40593564.mp3
ⴰⵡⵉ ⵜⵜ ⴳ ⵉⵅⴼ ⵏⵏⴽ.,tmz_sentence_1693,,false,common_voice_zgh_40593565.mp3
???? ????? ?,tmz_sentence_1694,,false,common_voice_zgh_40593602.mp3
ⴳⴰⵏ ⵉⵎⴰⵔⴰⵡⵏ ⵉⵏⵓ ⵉⴹⴱⵉⴱⵏ ⵙ ⵙⵉⵏ.,tmz_sentence_1695,,false,common_voice_zgh_40593603.mp3
ⵅⵙⵖ ⴰⴷ ⵜⵉⵙⵉⵏⴷ ⵎⴰⵖⴰ ⵍⵍⵉ ⴳ ⴷ ⵓⵔ ⵉⴷⴷⵉ ⵜⵓⵎ ⴰⵙⵙ ⴰ.,tmz_sentence_1696,,false,common_voice_zgh_40593604.mp3
ⵜⴰⵎⵙⵙⵉⵔⴷⵜ ⵜⵉⵙ ⵙⵏⴰⵜ ⵉⴱⴷⴰ ⵓⵥⵔⵡⴰⵍ ⴷ ⵜⵥⵔⵡⴰⵍⵜ ⵜⴰⵖⵓⵔⵉ,tmz_sentence_1697,,false,common_voice_zgh_40593605.mp3
ⵉⵙ ⵙⵓⵍ ⵜⴽⵯⵜⵉⵜ ⵎⴰⵏⵉⴽ ⴰⵙ ⵜⵜ ⵉⵏⵏ ⵉⴽⴽⴰ ⵓⵥⵟⵟⴰ ⵉⵥⴹⴰⵢ?,tmz_sentence_1698,,false,common_voice_zgh_40619080.mp3
ⵉⴼⴼⵖ ⵎⴰⵏⵏⴰⴷ ⵜⵉⴳⵎⵎⵉ ⵜⴰⵥⵓⵏⵉ ⵏ ⵢⵉⴹ.,tmz_sentence_1699,,false,common_voice_zgh_40619081.mp3
ⵉⵄⴰⵕⴹ ⵙⴰⵎⵉ ⵉ ⵍⴰⵢⵍⴰ ⴰⴷ ⵜⵛⵛ ⵜⵉⵔⵎⵜ ⵏ ⵓⴽⵙⵓⵎ ⵉⴽⵏⴼⵏ.,tmz_sentence_1700,,false,common_voice_zgh_40619082.mp3
ⵓⵔ ⵏⵏ ⴰⴽⴽⵯ ⴱⴰⵀⵔⴰ ⵢⴰⴳⴳⵓⴳ ⵖⵉⵍⵍⵉ ⵖ ⵉⵣⴷⵖ ⵜⵓⵎ ⴼ ⵖⵉⴷ.,tmz_sentence_1701,,false,common_voice_zgh_40619084.mp3
ⵇⵇⴰⴷ ⵉⵜⵜⵡⴰⵣⵎⵎⴰⵎ ⴳ ⵢⴰⵜ ⵜⵙⴰⵡⵔⵜ ⵏ ⵜⵥⵓⵕⵉ.,tmz_sentence_1702,,false,common_voice_zgh_40619087.mp3
ⴰⵎⵣⵔⵓⵢ ⵉⴳⴰ ⵢⴰⵏ ⵓⴳⵣⵣⵓⵎ ⴳ ⵢⵉⵣⵔⵉ ⵏⵏⵖ ⵎⴰⵛⵛ ⵓⵔ ⴰⵏⵖ ⵉⴳⵉ ⵉⵎⴰⵍ ⵏⵏⵖ.,tmz_sentence_1703,,false,common_voice_zgh_40909251.mp3
ⵛⵛⵉⵖ ⵢⴰⵏ ⵓⴱⴰⵡ ⵉⴹⵏⵏⴰⵟ ⴰⴽⴰⴷ ⵉⵎⵎⵉⵎ.,tmz_sentence_1704,,false,common_voice_zgh_40909252.mp3
ⵉⵙ ⵜⵣⴷⵖⵎ ⴳ ⵏⵏⵓⵕⵡⵉⵊ?,tmz_sentence_1705,,false,common_voice_zgh_40909253.mp3
"ⵛⴰ ⵢⵉⴼ ⴰⵖ, ⵛⴰ ⵏⵉⴼ ⵜ, ⵛⴰ ⵉⴼⵏ ⵜ ⵉⴹⴰⵏ.",tmz_sentence_1706,,false,common_voice_zgh_40909254.mp3
ⵏⴳⴳⴰⵍⵍ ⵓⵔ ⵙⵓⵍ ⵏⵜⵜⵎⵉⴳⴳⵉⵔ ⵜⵉⴽⴽⵍⵉⵜ ⵢⴰⴹⵏ.,tmz_sentence_1707,,false,common_voice_zgh_40909255.mp3
ⵓⵔ ⵊⵊⵓⵏ ⵉⵥⵕⵉ ⵎⴰⵔⵉ ⵜⵓⵎ.,tmz_sentence_1708,,false,common_voice_zgh_40912422.mp3
ⵉⵊⵍⴰ ⵓⴽⴰⵏ ⵙⵓⵍ ⵙⴰⵎⵉⵏ.,tmz_sentence_1709,,false,common_voice_zgh_40912423.mp3
ⵜⵉⵍⵉ ⵎⴰⵏⵉⴽ ⵙ ⵔⴰⴷ ⴰⵔⴰⵖ ⵜⴰⵙⴽⵔⴰ ⵙ ⵜⴱⵓⵍⴳⴰⵔⵉⵜ?,tmz_sentence_1710,,false,common_voice_zgh_40912424.mp3
ⵎⴰⵄⵏⴰ ⴰ ⵍⵍⵉⴳ ⵜⵙⴽⵔⵜ ⵓⵏⵛⴽⴽ ⴰⵏⵏ?,tmz_sentence_1711,,false,common_voice_zgh_40912425.mp3
"ⵎⴰⵙⵙ, ⵀⴰⵜ ⵉ ⵜⴼⵍⴷ ⵉⵏⴼⴷ ⵏⵏⴽ ⴳ ⵢⵉⴳⴳⵉ ⵏ ⵜⴷⴰⴱⵓⵜ.",tmz_sentence_1712,,false,common_voice_zgh_40912426.mp3
ⵜⵉⵍⵉ ⵥⴰⵔⵙ ⵜⵙⵔⴼⵜ; ⴳ ⵜⵙⵔⴼⵜ ⵏⵅⵣⵏ ⵉⵎⵏⴷⵉ ⴷ ⵡⵓⵜⵛⵉ.,tmz_sentence_1713,,false,common_voice_zgh_40916425.mp3
ⴰⵍⵙ ⵉⵢⵉ ⵣⴰ ⴼ ⵉⵅⴼ ⵏⵏⴽ ⵢⴰⵏ ⵉⵎⵉⴽⴽ?,tmz_sentence_1714,,false,common_voice_zgh_40916426.mp3
"ⵉⴳⴳⵯⴷ ⵡⵓⵛⵛⵏ, ⵜⴳⴳⵯⴷ ⵜⵉⵍⵉ",tmz_sentence_1715,,false,common_voice_zgh_40916427.mp3
ⵉⵙ ⴰⵔ ⵉⵛⵜⵜⴰ ⵜⵓⵎ ⵜⵓⴳⵓⵜ?,tmz_sentence_1716,,false,common_voice_zgh_40916428.mp3
ⵎⵏⵛⴽ ⵏ ⵜⵓⵙⴷⴰⴷⵉⵏ ⵏ ⵢⵉⴹⵚ ⴰⴷ ⵜⵓⵙⵔⴷ?,tmz_sentence_1717,,false,common_voice_zgh_40916429.mp3
ⵔⵉⵖ ⵓⴽⴰⵏ ⴰⴷ ⴰⵎ ⵄⴰⵕⴷⵖ ⵙ ⵢⵉⵡⵉⵣ.,tmz_sentence_1718,,false,common_voice_zgh_40934180.mp3
ⵜⵉⵎⵇⵇⵉⵜ ⵙ ⵜⵎⵇⵇⵉⵜ ⴰ ⵙ ⵉⵏⴳⴳⵉ ⵡⴰⵙⵉⴼ,tmz_sentence_1719,,false,common_voice_zgh_40934181.mp3
ⵎⴰⵅⵅ ⵍⵍⵉⵖ ⵜⵙⵖⴰ ⵏⵓⵊⴰ ⴷ ⵏⴰⵢⵍⴰ ⴰⵙⴳⵣⴰⵡⴰⵍ ⵏ ⵜⴽⴰⵎⴱⵓⴷⵉⵜ?,tmz_sentence_1720,,false,common_voice_zgh_40934182.mp3
ⵎⴷⴷⵏ ⵏ ⵓⴷⵔⴰⵔ ⴰⵔ ⵜⵜⵉⵎⵥⵉⵢⵏ.,tmz_sentence_1721,,false,common_voice_zgh_40934183.mp3
ⵏⴽⴽⴰ ⵜⵜ ⵉⵏⵏ ⵏⴳⴰ ⵉⵏⴰⵔⴰⴳⵏ.,tmz_sentence_1722,,false,common_voice_zgh_40934184.mp3
ⵜⵔⵉⵜ ⴰⴷ ⵜⵖⵔⵜ ⵉ ⵜⵓⵎ?,tmz_sentence_1723,,false,common_voice_zgh_40957116.mp3
ⵥⴹⴰⵕⵖ ⴰⴷ ⵏⴷⵀⵖ ⵜⴰⵀⵉⵔⵉⵜ.,tmz_sentence_1724,,false,common_voice_zgh_40957118.mp3
ⵍⴱⴷⴰ ⵍⵙⵙⴰⵖ ⵉⵀⴰⴽⵓⵙⵏ ⵉⴱⵔⴽⴰⵏⵏ.,tmz_sentence_1725,,false,common_voice_zgh_40957119.mp3
ⴰⴷ ⵙⵉⵙ ⵓⵔ ⵜⵙⵃⵙⵙⵓⵜ.,tmz_sentence_1726,,false,common_voice_zgh_40957120.mp3
ⴳ.,tmz_sentence_1727,,false,common_voice_zgh_40957122.mp3
ⵉⵙⵙⵏ ⵙⴰⵎⵉ ⵉ ⵓⵛⵓⵛⴼ.,tmz_sentence_1728,,false,common_voice_zgh_40957123.mp3
ⵉⴼⵊⵊⵉⵊ ⵓⵏⵣⵡⵉ.,tmz_sentence_1729,,false,common_voice_zgh_40957125.mp3
"ⵉⵔⵖⴰ ⴽⵙⴽⵙⵓ, ⵉⵣⵔⴱ ⵓⴳⵯⵔⵔⴰⵎ",tmz_sentence_1730,,false,common_voice_zgh_40957126.mp3
ⴰⵙⵉ ⴷⵉⴷⴽ ⵜⴰⵔⴰⵏⵥⴰⵕ ⴰⵎⴰⵔ ⴰⴷ ⵓⵔ ⵢⵉⵍⵉ ⵓⵏⵥⴰⵕ.,tmz_sentence_1731,,false,common_voice_zgh_41084294.mp3
ⵉⵖ ⴽⴰ ⵜⵍⵍⴰ ⵜⴰⵍⵡⵉⵜ ⵀⴰⵏ ⵜⴰⵎⴰⵅⵉⵔⵜ ⴰⵢⵏⵏⴰ.,tmz_sentence_1732,,false,common_voice_zgh_41084295.mp3
ⵀⴰⵜ ⵉ ⵜⵎⵎⵓⵜ ⵎⵎⴰⵙ.,tmz_sentence_1733,,false,common_voice_zgh_41084296.mp3
ⴳⵏⵖ ⵉⴹⴳⴰⵎ ⵣⵉⴽⴽ.,tmz_sentence_1734,,false,common_voice_zgh_41084297.mp3
ⵉⵏⵣⴰ ⵙⵓⵍ ⵓⵅⵅⴰⵎ ⵙ ⴳⴰⵔ ⴰⵜⵉⴳ.,tmz_sentence_1735,,false,common_voice_zgh_41084298.mp3
ⵉⵣⵡⴰⵔ ⵙⴽⵙⵓ ⵜⴰⵥⴰⵍⵍⵉⵜ,tmz_sentence_1736,,false,common_voice_zgh_41218804.mp3
ⵉⵍⵍⴰ ⵢⴰⴷⵍⵍⵉ ⴼ ⵜⵓⵎ ⴰⴷ ⵉⵙⴰⵡⵍ ⵙ ⵜⴼⵕⴰⵏⵙⵉⵙⵜ.,tmz_sentence_1737,,false,common_voice_zgh_41218805.mp3
ⵓⵔ ⵜ ⴰⴽⴽⵯ ⵙⵇⵇⵙⴰⵖ ⴼ ⵜⵎⴰⵣⵉⵔⵜ ⵏ ⵍⵇⴱⴰⵢⵍ.,tmz_sentence_1738,,false,common_voice_zgh_41218806.mp3
ⴱⵏⵏⴰⵇⵙ ⵏ ⵜⵏⴳⵓⵍⵜ ⵏⵏⴰ ⵙ ⵢⵓⴼⴰ ⵢⴰⵏ ⵉⵎⵉ ⵏ ⵡⴰⵄⵔⴰⴱ,tmz_sentence_1739,,false,common_voice_zgh_41218807.mp3
ⵢⵉⵄⵇⴱ ⴷ ⵙ ⵜⵥⵓⵕⵉ.,tmz_sentence_1740,,false,common_voice_zgh_41218808.mp3
ⵉⵙⴰⵙⵜⴰⵏ ⵜⵓⵎ ⵖⴼ ⵓⵏⵛⴽⴽ ⴰⴷ.,tmz_sentence_1741,,false,common_voice_zgh_41218899.mp3
ⵣⵎⵔⵖ ⴰⴷ ⴰⵡⵏⵜ ⴰⵣⵏⵖ ⴰⵎⴰⵡⴰⵍ ⵉⵏⵓ ⵏ ⵜⵎⴰⵣⵉⵖⵜ.,tmz_sentence_1742,,false,common_voice_zgh_41218900.mp3
ⵉⵙ ⵏⵏ ⴰⴽⴽⵯ ⵉⵣⵔⵉ ⵜⴰⵙⴳⴰ ⴰⵏⵏ ⵍⵍⵉⵖ ⴰⵖ ⵉⵜⵜⴰⵍⵖ.,tmz_sentence_1743,,false,common_voice_zgh_41218901.mp3
ⵉⵖⵔⵎ ⵏ ⵓⵥⵔⵡⴰⵍ ⴷ ⵜⵥⵔⵡⴰⵍⵜ ⵉⴳⴰ ⴰⵍⵏⵉⴼ.,tmz_sentence_1744,,false,common_voice_zgh_41218902.mp3
ⵙⵖ ⴰⴽ ⴽⵔⴰ ⵏ ⵓⵜⵜⵛⵉ.,tmz_sentence_1745,,false,common_voice_zgh_41218904.mp3
