audio,text
common_voice_zgh_41603914.mp3,ⴰⴷ ⵓⵔ ⵜⵜⵓⵔⴰⵔⵎⵜ ⵙ ⵣⵓⵏ ⴷ ⵜⵉⵖⴰⵡⵙⵉⵡⵉⵏ ⴰⴷ.
common_voice_zgh_41603930.mp3,"ⴰⵃⵔⵉⵔ ⴷ ⵡⴰⴷⴷⴰ ⵏⵔⴰ, ⵙⵙⵓⵖ ⵜⵉⵍⴼⴷⴰⵎⵉⵏ"
common_voice_zgh_41603931.mp3,ⵜⵓⴽⵎⵉⵛⵜ ⵏ ⵜⵣⵣⵡⴰ ⵜⵓⴼ ⴰⵛⵡⴰⵔⵉ ⵉⵣⴰⵏ.
common_voice_zgh_41603932.mp3,ⵎⴰⵄⵣⴰ ⵜⵓⴹⵉ ⴷ ⵙ ⵓⵅⴰⵎ ⴰⵙⴷ ⴰⴷ?
common_voice_zgh_41603933.mp3,ⵜⴰⵢⵢⵓ ⵜⵟⵟⴰⴼ ⵢⴰⵜ ⵜⴰⴷⴷⴰⵔⵜ ⵎⵥⵥⵉⵏ ⵉⵍⵍⴰ ⵅⴼ ⵓⵖⴰⵔⴰⵙ
common_voice_zgh_41603934.mp3,ⵢⴷⵉ ⵏ ⵙⴰⵎⵉ ⵜⵓⵖⴰ ⵜ ⵉⵜⵜⴰⵖ.
common_voice_zgh_41616777.mp3,ⵉⵟⵟⴰⴼ ⵓⵖⵉⵍⴰⵙ ⴽⵔⴰ ⵏ ⵉⴱⴱⴰⵙⴽⴰⵔⵏ ⵎⴰⵏⵉⴽ ⵙ ⵎⵙⴰⴷⵏ.
common_voice_zgh_41616779.mp3,ⵡⴰⵍⴰⵖ ⵊⵓⵏ ⴳ ⵜⵉⵏⵉⴷⵍⵉⵙⵏ.
common_voice_zgh_41616780.mp3,ⵍⵍⴰ ⵉⵜⵜⵙⴰⵍ ⵅ ⵉⵥⵓⵔⴰⵏ ⵏ ⵜⴰⴳⵓⵜ
common_voice_zgh_41616781.mp3,ⵖⵔ ⵉⵢⵉ ⴽⵉⵖ ⴷ ⵜⵓⵖⴰⵍⴷ.
common_voice_zgh_41616782.mp3,ⵃⵎⵍⵏ ⵜⵜ ⴰⴽⴽⵯ.
common_voice_zgh_41616793.mp3,ⵖⴰⵎⴰ!
common_voice_zgh_41616794.mp3,ⴰⵎⴰⵣⵉⵖ ⵉⴳⴰⵜ ⴰⴼⴳⴰⵏ ⵉⵍⴻⵍⵍⵉⵏ.
common_voice_zgh_41616795.mp3,ⵜⴰⵥⵔⵡⴰⵍⵜ ⵓⵔ ⵜⵖⵉⵢ ⴰⴷ ⵜⴷⴷⵓ ⵙ ⵜⵉⵏⵎⵍ.
common_voice_zgh_41616796.mp3,"ⴰⴷⵔ ⵉ ⵓⴱⵔⴰ ⵏⵏⴰ ⴰⵣⴳⴳⵯⴰⵖ, ⵜⵥⵕⴷ ⵉⴳ ⵓⵔ ⵜⵏⵙⵉ ⵜⵎⴰⵛⵉⵏⵜ ⵏⵏⴰ."
common_voice_zgh_41616798.mp3,ⵉⵏⴽⵔ ⴷ ⵙⴰⵎⵉ ⵙⴳ ⵓⵇⵍⴰⴱ ⵏⵏⵙ.
common_voice_zgh_41616821.mp3,ⵉⵎⵎⵓⵄⴷⵔ ⵢⴰⵏ ⵉⵏⵡⵡⴰⵏ ⵉⵍⴷⵊⵉⴳⵏ ⵓⵔ ⵉⴳⵉⵏ ⵡⵉⵏⵏⵙ
common_voice_zgh_41616822.mp3,ⵍⴰⵃ ⵉⵇⵇⴰⵎⵔⵉⴹⵏ ⵏ ⵙⴰⵎⵉ.
common_voice_zgh_41616824.mp3,ⵔⴰⴷ ⴷ ⵜⵙⵖ ⵏⴰⵢⵍⴰ ⵜⵉⵙⵍⵖⵎⴰⵢⵉⵏ?
common_voice_zgh_41616825.mp3,"ⴰⵣⵓⵍ, ⵎⴰⵢ ⵜⵄⵏⵉⵜ? ⵎⵍⵉⵃ?"
common_voice_zgh_41616827.mp3,ⵢⴰⵜ ⵜⴽⵍⵉⵜ ⴰⴷ ⵜⵙⴹⵙⴰ ⵜⴰⵢⴷⵉⵜ: ⵉⵖ ⵜⵍⴰⵙ
common_voice_zgh_41633085.mp3,ⴳⴰⵏ ⴰⴽⴽⵯ ⵉⵎⴰⵔⴰⵡⵏ ⵉⵏⵓ ⵉⴹⴱⵉⴱⵏ.
common_voice_zgh_41633086.mp3,ⵡⴰⵡ ⵉⵙⵙⴽⴼⴰ!
common_voice_zgh_41633087.mp3,ⵉⵍⴳⴳⵯⴰⵖ ⵉⵎⵉⴽⴽ ⵓⴽⵍⵉⵎⴰ ⵏ ⵓⴷⵔⴰⵔ ⴳ ⵉⵣⵣⵍⵎⴹ ⵏ ⵓⵎⴰⵍⵓ.
common_voice_zgh_41633088.mp3,ⴽⵔⴰⵢⴳⴰⵜ ⵉⵙ ⴰ ⵉⵢⵉ ⵜ ⵉⵜⵜⵉⵏⵉ ⵙⴰⵎⵉ.
common_voice_zgh_41633089.mp3,"ⵜⴰⵄⵔⴰⴱⵜ ⵓⵔ ⵀⴷⴷⵔⵖ ⴰⵔⴰ, ⵎⴰ ⴷ ⴱⵍⵊⵃⵏⵉⵟ ⵓⵔ ⵜ-ⵜⵜⴰⵡⵉⵖ ⴰⵔⴰ"
common_voice_zgh_41633090.mp3,ⵎⵓⵏ ⴷ ⵓⵎⵣⵔⵔⵉ ⵅⴼ ⵓⵢⴼⴼⴰⵙ ⴰⵔ ⴰⵙⴰⵢⵙ.
common_voice_zgh_41633091.mp3,ⵜⴰⵎⵖⴰⵔⵜ ⵉⵏⵓ ⴷ ⵜⴰⵔⵡⴰ ⵉⵏⵓ ⵏⴽⴽ ⴰ ⴼ ⴰⵔ ⵜⵜⴰⵡⵉⵏ.
common_voice_zgh_41633092.mp3,ⵓⵔ ⵉⴽⴽⵉ ⴳⴰⵔⴰⵙⵏⵜ ⵖⴰⵙ ⵉⵍⵍ ⴰⵛⵎⵍⴰⵍ ⵏⵖ ⵎⵉⴷⵉⵜⵉⵔⴰⵏⵉ.
common_voice_zgh_41633093.mp3,ⵜⵓⵎ ⵉⵏⵖⴰ ⵜ ⵓⴳⵥⵥⴰⵥ ⵏ ⵜⴷⵉⵙⵜ ⵍⵍⵉⵖ ⵉⵛⵛⴰ ⴰⵢⵍⵍⵉ ⴰⵙ ⴷ ⵜⵙⵙⵏⵡⴰ ⵎⴰⵔⵉ.
common_voice_zgh_41633094.mp3,"ⵜⵓⵏⵏⵉⴷ ⵜⴰⵎⵖⴰⵔⵜ ⴰⵏⵏ ⵜⴳⵍⵍⵉⵏⵜ, ⵎⴰ ⵜⵓⵙⵉ ⴷ ⵡⴰⴳⴳⵯⴰ ⴰⵛⴽⵓ ⴷⴰⵔⵙ ⵉⴳⵉⴳⵉⵍⵏ."
common_voice_zgh_41633105.mp3,ⵎⴰ ⵔⴰⴷ ⵉⴳⵯⵏ ⵖ ⵖⵉⴷ?
common_voice_zgh_41633106.mp3,ⵏⵔⴰ ⴽⵔⴰ ⵓⵃⴰⵏⵓ ⴰⴱⴰⵔⴰⵡ ⵎⴰⴷ ⴰⵖ ⴰⴽⴽⵯ ⵉⵜⵜⴰⵎⵓⵏ.
common_voice_zgh_41633107.mp3,ⵜⴰⵎⴰⵣⵉⵖⵜ ⴰⴷ ⴷ ⵉⵣⵡⴰⵔⵏ!
common_voice_zgh_41633108.mp3,ⴳⴳ ⵎⴰⵢⵏⵏⵉ ⵎⴰ ⵜⵓⴼⵉⴷ ⴰⵙ.
common_voice_zgh_41633109.mp3,"ⵜⴻⵜⵜⵉⴼ ⵜⴰⵔⵓⵥⵉ ⴽⵏⵏⵓ, ⵜⴻⵜⵜⵉⴼ ⵍⵎⵓⵜ ⴰⵣⴰⴳⵍⵓ"
common_voice_zgh_41647533.mp3,ⵉⵥⴹⴰⵕ ⵙⴰⵎⵉ ⴰⴷ ⵉⵎⵓⵔⵙ.
common_voice_zgh_41647534.mp3,ⵎⴰ ⵔⴰⴷ ⵢⴰⵎⵥ ⴰⴼⵇⵇⵉⵔ ⴰⵔ ⴷ ⵉⵙⵎⵉⴹ ⵓⵣⴽⴽⵉⴼ?
common_voice_zgh_41647535.mp3,ⵓⵔ ⵉⵙⵙⵉⵏ ⵎⴰⵢⴷ ⵉⵍⵍⴰⵏ ⴳ ⵓⵅⵔⵉⴹ ⵖⴰⵙ ⵡⴰⴷⴷⴰⵖ ⵉⵙ ⵉⵜⵜⵓⵜⵏ
common_voice_zgh_41647536.mp3,ⵉⵙⵙⵏⵜⵉ ⵙⴰⵎⵉ ⴰⵔ ⵉⵙⴰⵡⴰⵍ ⵣⵓⵏ ⴷ ⴱⴰⴱⴰⵙ.
common_voice_zgh_41647537.mp3,ⴱⴰⴱ ⵏ ⵜⴼⵓⵏⴰⵙⵜ ⴰⵢ ⵉⵜⵜⵉⵍⵉⵏ ⵙ ⵉⵙⴽⴰⵡⵏ
common_voice_zgh_41846939.mp3,ⵇⵇⵓⵔⵏ ⵉⵊⵊⵉⴳⵏ.
common_voice_zgh_41846940.mp3,ⵓⵜⵛⵉ ⴰⴷⵓⵙⴰⵏ.
common_voice_zgh_41846941.mp3,"ⵉ ⵕⴱⴱⵉ, ⵙⵔⵙⴰⵜ ⵉⵖⵉⵎⵏ ⵙⴷⴰⵜ ⵏ ⵛⵛⵕⵊⵎ."
common_voice_zgh_41846942.mp3,ⴰⵔⵎⵉⵏ ⴷ ⴰⵏⴰⵎⵓⵔ ⴰⵊⴰⴱⵓⵏⵉ..
common_voice_zgh_41846943.mp3,ⴰⵎ ⵉⵙ ⵜⴳⵉⵜ ⵍⵃⵏⵏⴰ ⵉ ⵉⵙⵎⵅ
common_voice_zgh_41846946.mp3,ⴰⵜⴰⵢ ⵉⵊⵎⵎⵔⵏ ⵢⵓⴼ ⵉⵢⵢⵉⵙ ⵉⵙⵎⵎⵔⵏ
common_voice_zgh_41846947.mp3,ⵜⵍⵍⴰ ⵜⵎⵚⵔⵉⵜ ⴰⴼⵍⵍⴰ.
common_voice_zgh_41846948.mp3,ⴰⵟⵟⴰⵚ ⵉ ⵜⵃⵕⵛⵎⵜ.
common_voice_zgh_41846949.mp3,ⴷⴰⵔⵙ ⵜⴰⵍⵒⴰⵒⴰⵢⵜ.
common_voice_zgh_41846950.mp3,ⵀⴰⵜ ⵉ ⵉⴱⴱⴰⵇⵇⴰ.
common_voice_zgh_41846961.mp3,ⵏⵏⴰⵏ ⵉⵢⵉ ⵜⵓⵎ ⴷ ⵎⴰⵔⵉ ⵎⴰⵙ ⴰⵔ ⵜⵜⵉⵔⵉⵏ ⵍⴱⵉⴷⵣⴰ.
common_voice_zgh_41846962.mp3,ⴰⵔ ⵙⵎⵓⵇⵇⵓⵍⵖ ⵖ ⵓⵎⵣⵔⴰⵡ ⵉⵥⵉⵍⵏ.
common_voice_zgh_41846963.mp3,ⵉⵖⴰⵡⵍ ⵙ ⴰⵜ ⵙⵎⴰⵄⵉⵍ.
common_voice_zgh_41846964.mp3,ⵉⵙ ⵜⵓⴼⵉⵜ ⴰⴷ ⵉⵢⵉ ⵜⵎⵍⴷ ⴰⵙⵔⵙ ⵏ ⵉ ⵉⵏⵙⵎⴰⴷⴷⵓⵜⵏ.
common_voice_zgh_41846965.mp3,ⵜⴼⵓⵍⴽⵉⵎ.
common_voice_zgh_41846969.mp3,ⴷⴰⵔⵉ ⵢⴰⵜ ⵜⵓⴳⵔⵉⵡⵜ ⴰⵔ ⴳⵉⵙ ⴽⵔⴰ ⵏ ⵉⵎⴳⵔⴰⴹ.
common_voice_zgh_41846971.mp3,ⵜⴷⴷⴰ ⵙ ⵙⵙⵓⵇ ⵓⴼⵍⵍⴰ.
common_voice_zgh_41846973.mp3,ⵉⵎⵎⵓⵎⵎⵉ ⵙⴰⵎⵉ.
common_voice_zgh_41846974.mp3,ⵎⵏⵙⴽ ⵏ ⵉⴷ ⵀⵔⵉⵎⴰ ⴰⴷ ⵉⵍⵍⴰⵏ ⴳ ⵢⵉⴼⵔⵉ ⴰⴷ?
common_voice_zgh_41846975.mp3,ⵔⵉⵖ ⴰⴷ ⵉⵢⵉ ⵜⴰⵍⵙⴷ ⵎⴰⴷ ⴰⴽⴽⵯ ⵉⵎⵙⴰⵔⵏ.
common_voice_zgh_41846976.mp3,ⵏⵜⵜⵏⵉ ⴰⵔ ⵇⵇⴰⵣⵏ ⵜⴰⴳⵯⴹⵉⵜ.
common_voice_zgh_41846977.mp3,ⴰⴱⵔⵙⵉⵔⴰ ⵏ ⵓⵏⵙⵙⵉⵅⴼ ⵏ ⵜⵏⴱⴰⴹⵜ.
common_voice_zgh_41846978.mp3,ⴰⵎⴰⴷⵍ ⵏⵏⵉ ⵓⵔ ⴷⴳⵙ ⴰⴷⴷⴰⴳⵏ.
common_voice_zgh_41846979.mp3,ⵜⵍⵍⴰ ⵜⵉⵍⴳⴳⵯⵉⵜ ⴱⵔⵔⴰ ⵏ ⵉⵖⵔⵎ.
common_voice_zgh_41846980.mp3,ⴷⴰ ⵏⵇⵇⴰⵔ ⴳ ⵜⵉⵙ ⵙⴹⵉⵙⵜ.
common_voice_zgh_41846986.mp3,ⵜⵟⵟⴰⴼ ⵍⵃⴰⵙⴰⵏⵉⵢⴰ ⵏ ⵓⴳⴰⴷⵉⵔ ⵢⴰⵏ ⵓⴳⴷⵓⴷ ⵎⵇⵇⵓⵔⵏ ⴳⵔ ⵉⵎⴰⵣⵉⵖⵏ ⴷ ⵡⴰⵄⵕⴰⴱⵏ.
common_voice_zgh_41846987.mp3,ⵜⴳⴰ ⵜⵖⵉⵙⵜ ⵜⵉⵎⵍⵥⵉⵜ ⵢⴰⵏ ⵡⴰⵏⴰⵡ ⵏ ⵜⴰⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⴳ ⵜⴰⵙⵓⵜ ⴰⴷ.
common_voice_zgh_41846988.mp3,"ⵡⵉⴷ ⵢⵓⴽⵣⵏ, ⴰⴷ ⴰⵍⵍⵏ ⵉⴼⴰⵙⵙⵏ ⵏⵏⵙⵏ."
common_voice_zgh_41846989.mp3,ⵜⵉⵢⵜⴰ ⵏⵏⵙ ⵓⵔ ⴰⵔ ⵙⴽⴰⵔⵏⵜ ⴰⴳⴳⵓ.
common_voice_zgh_41846990.mp3,ⴷⴰ ⵙⵙⵉⵡⵉⵖⵏ ⴰⵔ ⴷ ⵜⵍⴽⵎ ⵜⴷⴳⴳⵯⴰⵜ.
common_voice_zgh_41846998.mp3,"ⴰⵢⴷ ⵉⴳⴰⵏ ⵜⵉⴷⵜ, ⵓⵔ ⵉⵍⵍⵉ ⴳ ⵓⵙⵡⵉⵔ ⵏ ⵜⵡⵔⵉ."
common_voice_zgh_41847001.mp3,"ⵓⵜ ⴰⵖⵢⵓⵍ ⵅⴼ ⵡⴰⵍⵉⵎ, ⴰⵢ ⵉⵜⵜⵓ ⵜⵉⵎⵥⵉⵏ"
common_voice_zgh_41847002.mp3,ⵉⵔⴰ ⵙⴰⵎⵉ ⴰⴷ ⵉⵙⴽⵔ ⵎⴰⵢⴰⴷ ⵙ ⵢⴰⵜ ⵜⴱⵔⵉⴷⴰ ⵉⵏⵎⵏ.
common_voice_zgh_41847003.mp3,ⴳⵉⵖ ⴰⵙⵍⵎⴰⴷ ⵏ ⵜⵓⵜⵍⴰⵢⵜ ⵜⴰⵎⴰⵣⵉⵖⵜ.
common_voice_zgh_41847004.mp3,ⵍⵉⵖ ⴰⵏⴰⵙⵉⵡ ⵏ ⵜⵎⴰⵣⵉⵖⵜ ⴳ ⵜⵜⵉⵍⵉⴼⵓⵏ.
common_voice_zgh_41847005.mp3,ⵙⵡⵓⵔⵉⵖ ⵓⴽⴰⵏ ⵙⵓⵍ.
common_voice_zgh_41847006.mp3,ⵓⵔ ⴷⴰ ⵉⴳⵔⵔⴷ ⵡⵓⵛⵛⵏ
common_voice_zgh_41847007.mp3,"ⴰⵙⵙ ⴰⴷ ⵓⴹⵏⵖ ⴰⴱⴰⵍⵓⵇ ⵉⵏⵓ, ⵓⵔ ⵙⵙ ⵎⴰⴷ ⵜ ⴽⴰ ⵢⴰⵖⵏ?"
common_voice_zgh_41847008.mp3,ⵜⵓⵎⵎⵔⴷ?
common_voice_zgh_41847009.mp3,"ⵎⴰⵏⵉⴽ ⵣⴰ, ⵓⵔ ⴰⴷ ⵏⵎⵓⵏ ⵙ ⵓⴷⵔⴰⵔ."
common_voice_zgh_41847020.mp3,ⵉⵃⵎⵍ ⵜⵉⵎⵢⵓⵔⵉⵏ.
common_voice_zgh_41847021.mp3,ⵎⴽⴰⴷ ⴰⵡⴰ ⵉⵎⵇⵇⵓⵔ ⵓⴷⵍⵉⵙ.
common_voice_zgh_41847022.mp3,ⵀⴰⵜ ⵉ ⵔⴰⴷ ⵜⵉⵔⵉⵎ ⴰⴷ ⴷ ⴷⵉⵡⵏ ⵜⴰⵡⵉⵎ ⵜⴰⵎⵙⵓⵍⴰⴼⵜ.
common_voice_zgh_41847023.mp3,"ⵜⵓⵎⵥⵉⵏ ⴰ ⵜⴰⵎⵎⴰⵥⵉⵏ, ⵜⴷⵓⵙⵎⵜ ⴰ ⵢⴰⵏ ⴽⵯⵏ ⵜ ⵓⵔ ⵉⵙⵙⵉⵏⵏ."
common_voice_zgh_41847024.mp3,ⵉⵙⵏⴼⴰⵣⵣⴰⵇⵇ ⴰⴽⴽⵯ ⴳⴰⵔ ⴰⵖⴰⵔⴰⵙ ⴰⴷ ⵉⵀⵔⴽⵓⵙⵏ ⵉⵏⵓ ⵉⵎⴰⵢⵏⵓⵜⵏ.
common_voice_zgh_41849602.mp3,ⵎⵏⵛⵜ ⵏ ⵜⵉⵣⵉ ⴰ ⵔⴰⴷ ⵏⵏ ⵜⴽⴽⴷ ⴳ ⵊⵊⴰⴱⴱⵓⵏ?
common_voice_zgh_41849603.mp3,ⵡⵉ ⴷⴰ ⵜⵜⴰⵢⵍⴰⵍⵏ ⵙⴳ ⵜⵎⴰⵣⵉⵔⵜ ⴰⵔ ⵜⴰⵢⴹ ⴰⵔ ⵜⵜⴱⴱⵉⵏ ⵜⵓⴳⴳⵓⴳⵉⵏ ⵜⵉⵅⴰⵜⴰⵔⵉⵏ ⴷⵖⵢⴰ.
common_voice_zgh_41849604.mp3,ⵉⵍⵍⴰ ⵓⴳⵍⵍⵓⵢ ⵏ ⵓⵄⵊⵍⵉ ⵏ ⵜⵇⴱⵉⵍⵜ ⴹⴰⵔⵜ ⵏ ⴱⵓ ⵜⵃⴰⵏⵓⵜ.
common_voice_zgh_41849605.mp3,ⴽⵔⴰ ⵓⵎⴰⵢⵏⵓ.
common_voice_zgh_41849606.mp3,ⵉⵖ ⵜⵙⵙⵏⴷ ⵉ ⵉⴷⵔⵉⵎⵏ ⴷⴰⴷ ⵙⵉⵙⵏ ⵜⵙⴽⵔⴷ ⴽⴰⴷⴰ ⵡⴰⴽⴰⴷⴰ.
common_voice_zgh_41849607.mp3,ⴽⵢⵢ ⴰⵔ ⵉⵢⵉ ⵜⵜⵔⵎⴰⵙⴷ.
common_voice_zgh_41849608.mp3,ⵉⵜⵜⵏⵡⵡⴰ ⵙⴰⵎⵉ ⵎⴰⵙ ⵍⵍⴰⵏⵜ ⵜⵉⴹⴰⴼ ⴼ ⵜⴳⵎⵎⵉ ⵏⵏⵙ.
common_voice_zgh_41849609.mp3,ⴰⵙⵙ ⴷ ⴰⵙⵙ ⵏ ⵜⵍⴰⵍⵉⵜ ⵏ ⵉⵡⵉ.
common_voice_zgh_41849610.mp3,ⵔⵉⵖ ⴰⴷ ⵙⴰⵡⵍⵖ ⴷ ⵉⵍⵍⵉⴽ.
common_voice_zgh_41849611.mp3,ⵎⴰⵔⵉ ⵜⵓⵖⴰ ⵜⵜ ⵜⵥⵥⵍ ⴼ ⵢⵉⵅⴼ ⵏⵏⵙ ⵉⴳⴳⵉ ⵏ ⵍⵉⵥⴰⵕ ⵏ ⵜⵉⵙⵉ.
common_voice_zgh_41849621.mp3,ⵉⵙ ⵜ ⵉⴷ ⵓⵔ ⵜⴽⵯⵜⵉⵜ?
common_voice_zgh_41849623.mp3,ⴰⴽⴽⵯ ⵉⵚⵔⵎⴰⵏ ⴰⴳⵏⵙⵓ ⵏ ⵓⴷⵉⵙ ⴷⴰ ⵜⵜⵏⴰⵖⵏ
common_voice_zgh_41849624.mp3,ⵉⵍⵉⵥⴰⴱⵉⵜ ⵜⵉⵙ ⵙⵏⴰⵜ ⴰⴷ ⵉⴳⴰⵏ ⵜⴰⴳⵍⵍⵉⴷⵜ ⵏ ⵍⵉⵏⴳⵍⵉⵣ.
common_voice_zgh_41849625.mp3,ⴼⴰⴹⵉⵍ ⵜⵓⵖⴰ ⵉⵃⵎⵍ ⴰⴷ ⴷ ⵉⵜⵜⴽⴽⴰ ⵉⵙⵉⵜⵏ ⵏ ⵓⵥⵟⵟⴰ ⴰⵏⴰⵎⵓⵏ.
common_voice_zgh_41849626.mp3,ⵎⴰⵜⵜⴰ ⵓⴷⵖⴰⵔ ⴳ ⴳⴰⵏ ⴰⵢⵜ ⴱⵓⴳⴰⴼⵔ ⴷ ⵉⵔⵓⵎⵉⵢⵏ ⵍⵀⵏⴰ?
common_voice_zgh_41849627.mp3,ⴰⵢⵜ ⵍⵎⴰⵏ ⴷ ⴰⵎⴰⵏ
common_voice_zgh_41849628.mp3,ⴽⵢⵢⵉ ⵜⴳⵉⴷ ⵉⵏⴱⴳⵉ-ⵏⵏⵖ.
common_voice_zgh_41849629.mp3,ⴽⵉⵖ ⴰ ⵉⵙⵙⴰ ⵓⵎⴰ ⴰⵔ ⵉⵜⵜⵇⵇⵏ ⵜⵉⵟⵟⴰⵡⵉⵏ ⵏⵏⵙ.
common_voice_zgh_41849630.mp3,ⴰⵔ ⴷ ⵓⵍⴰ ⵜⵉⵏⵄⴰⵛⵉⵏ ⵏ ⵙⴰⵎⵉ.
common_voice_zgh_41849631.mp3,"ⵓⵔ ⵉⵇⵇⵔⵉⵙ ⵓⴳⴷⴷⵉⴷ, ⵓⵔ ⵏⵖⵉⵍⵏ ⵡⴰⵎⴰⵏ"
common_voice_zgh_41849632.mp3,ⴰⵔ ⵜⵙⵡⵓⵔⵉⵢⵜ ⵎⵍⵉⵃ.
common_voice_zgh_41849633.mp3,ⵎⴰⴷ ⵙⵓⵍ ⵜⵓⵙⵔⴷ?
common_voice_zgh_41849634.mp3,ⴰⵔ ⵙⵙⴼⵍⵉⴷⵖ ⵉ ⵓⵥⴰⵡⴰⵏ.
common_voice_zgh_41849635.mp3,"ⵜⵓⴳⵜ ⵏ ⵓⴷⴰⵢⵏ ⵏ ⵍⵎⵖⵔⵉⴱ ⵉⵎⴰⵣⵉⵖⵏ ⴰⵢⴷ ⴳⴰⵏ, ⵓⵔ ⴰⴽⴽⵯ ⵜⵜⵓⵏ ⵉⵥⵓⵕⴰⵏ ⵏⵏⵙⵏ."
common_voice_zgh_41849636.mp3,ⵎⴰⵏⵉⴽ ⴰⵙ ⵢⴰⴷⵍⵍⵉ ⵜⵙⵙⵏⵜ ⵎⴰ ⵜⵔⵉⵜ?
common_voice_zgh_41849641.mp3,ⴷⴰⵔⵉ ⵢⴰⵏ ⵓⵙⵇⵙⵉ.
common_voice_zgh_41849642.mp3,ⵓⵔ ⵜⵔⵉⴷ ⴰⴷ ⵜⵙⴱⵣⵣⵉⵣⴷ ⵜⴰⵏⵏⴰⵢⵉⵏ ⵏⵏⴰ ⵙⵔⴽ ⵉⵥⵍⵉⵏ ⴼ ⵡⵉⵢⵢⴰⴹ.
common_voice_zgh_41849643.mp3,ⵎⵜⴰⴷⴷ ⵉⵙ ⵀⵍⵍⵉ ⵓⵔ ⵏⵏⵉⵖ ⵉ ⵜⵓⵎ ⵎⴰⵙ ⵓⵔ ⵙⵙⵉⵏⵖ ⵎⴰⵔⵉ.
common_voice_zgh_41849644.mp3,ⵔⴰⴷ ⵙⵓⵍ ⵉⴳ ⵜⵓⵎ ⵉⵊⵊ ⵏ ⵓⵙⵍⵎⴰⴷ ⵉⵥⵉⵍⵏ.
common_voice_zgh_41849645.mp3,ⵜⵏⵚⴰⵕⵕⴰⴼ ⵜⴰⴼⴰⵜ ⵜⴳⵍⵍⵉⵏⵜ.
common_voice_zgh_41860913.mp3,ⵓⵔ ⵏⵏ ⴰⴽⴽⵯ ⵢⴰⴷⵍⵍⵉ ⵉⵜⴰⵎ ⵜⵓⵎ ⵉⵙ ⵔⴰⴷ ⵉⴽⴽⵓⵙ ⵜⵉⴳⵎⵎⵉ ⵙⴳ ⵓⵏⵜⵜⴰⵢ.
common_voice_zgh_41860914.mp3,ⴰⵎⴰⵏ ⴰⵢ ⵉⴳⴰⵏ ⵜⵓⴷⵔⵜ
common_voice_zgh_41860916.mp3,ⵙ ⵎⴰⵎⴽ ⴰⵙ ⵜⵙⵙⵏⴷ ⵎⵉⵏ ⵜⵅⵙⴷ?
common_voice_zgh_41860918.mp3,ⴷ ⵜⵉⴽⴽⵍⵉⵜ ⵜⴰⵎⵣⵡⴰⵔⵓⵜ ⴰⴷ ⵖⵉⴷ ⵉⵍⵉⵖ.
common_voice_zgh_41860919.mp3,ⵙⴰⵎⵉ ⴰⵔ ⵜ ⵉⴷ ⵉⴼⴼⴰⵍ ⵡⴰⵏⵏⵍⵉ ⵏⵏⵙ.
common_voice_zgh_41891182.mp3,"ⵕⵥⵎ ⵜⴰⵎⵊⵊⴰⵊⵜ, ⵉⵖ ⴰⵙ ⵜⵓⴼⵉⵜ."
common_voice_zgh_41891183.mp3,ⴰⵡⴷ ⵢⴰⵏ ⵓⵔ ⴰⴽ ⴷ ⴰⴽⴽⵯ ⵉⴳⵉ ⴰⴼⵓⵙ?
common_voice_zgh_41891184.mp3,ⵖⵔⵏⵖ ⴰⵟⵟⴰⵚ ⵏ ⵉⵏⴷⵓⴷⵉⵢⵏ ⴳ ⵊⵊⴰⴱⴱⵓⵏ.
common_voice_zgh_41891185.mp3,ⵉⵖⴰⵍ ⵢⴰⴷⵍⵍⵉ ⵙⴰⵎⵉ ⵉⵙ ⵜⵥⴹⴰⵕ ⵍⴰⵢⵍⴰ ⴰⴷ ⴰⵙ ⵜⴰⵡⵙ.
common_voice_zgh_41891186.mp3,"ⵙⵖⵉⵖ ⴷ ⵢⴰⵏ ⵓⴱⵢⴰⵏⵓ ⵉ ⵉⵡⵉ ⴰⵎⵏⴰⵢ, ⵉⵙⵙⵓⵙⵎ ⵜ ⴱⴰⵀⵔⴰ"
common_voice_zgh_41891187.mp3,ⴰⴱⵍⴰⵙⵜⵉⴽ ⵓⵔ ⴷ ⵜ ⵜⵕⵥⵜ ⵙ ⵍⵅⴰⵟⵕ.
common_voice_zgh_41891188.mp3,ⵜⵖⵣⵣⵉⴼⵎⵜ ⵖⵉⴼⵉ ⴷⵉ ⵜⵉⴷⴷⵉ.
common_voice_zgh_41891189.mp3,ⵜⵎⵎⵔⵎ?
common_voice_zgh_41891190.mp3,ⵉⴹⴳⴰⵎ ⴰⴷ ⵏⵖⵉⵖ ⵢⴰⵜ ⵜⴰⴽⴽⴰⵍⵜ ⴳ ⵜⴳⵎⵎⵉ ⵏⵏⵖ.
common_voice_zgh_41891191.mp3,ⵜⵥⴹⴰⵕⵎⵜ ⴰⴷ ⵉⵢⵉ ⴷ ⵜⵙⵙⵓⵖⵍⵎ ⵛⴰ ⵏ ⵜⵡⵉⵏⴰⵙ?
common_voice_zgh_41891192.mp3,ⵉⵥⵥⴰ ⵙⴰⵎⵉ ⵍⴰⵢⵍⴰ ⵖ ⵜⴳⵎⵎⵉ.
common_voice_zgh_41891193.mp3,ⵉⴽⴼⴰ ⴰⵏⵖ ⴰⵎⵓⵛⵛ ⴰⴷ.
